TimeÜFPS
-0,01988888Ü587,787
0,9801464Ü197,993
1,98518Ü208,9483
2,985898Ü202,8544
3,993822Ü207,3566
4,994236Ü201,9165
5,998282Ü205,1698
7,002298Ü193,224
8,006364Ü200,186
9,009153Ü181,4939
10,01422Ü193,0229
11,01902Ü195,0633
12,01993Ü197,8197
13,02081Ü194,8288
14,02096Ü186,9715
15,0763Ü181,9316
16,08066Ü138,3963
17,08089Ü183,9576
18,08399Ü179,4444
19,08706Ü168,4822
