TimeÜFPS
-0,01546431Ü99,90942
0,9936028Ü107,0295
2,000708Ü107,238
3,008382Ü107,1776
4,016899Ü107,0879
5,024791Ü107,1544
6,031919Ü107,2357
7,040021Ü107,132
8,048026Ü107,1423
9,056398Ü107,1032
10,05743Ü106,8893
11,06614Ü107,0679
12,07329Ü107,2334
13,08119Ü107,1533
14,08371Ü106,7312
15,08466Ü106,8987
16,09216Ü106,2028
17,09966Ü106,2032
18,10843Ü106,0701
19,11489Ü106,3141
