TimeÜFPS
-0,007403374Ü7,580902
1,01819Ü10,7255
2,033483Ü10,83431
3,115127Ü10,16971
4,116627Ü12,98052
5,205902Ü10,09846
6,241648Ü10,62037
7,296316Ü13,27431
