TimeÜFPS
-0,01966095Ü349,1767
0,9805536Ü389,9165
1,981969Ü397,4375
2,985981Ü332,6656
3,986899Ü172,8412
4,993696Ü166,8658
5,997249Ü172,3876
6,998007Ü172,8688
8,005902Ü166,684
9,011251Ü168,1008
10,01193Ü149,8986
11,01438Ü165,5945
12,02239Ü172,6171
13,02347Ü164,8221
14,02631Ü169,5184
15,02937Ü152,5328
16,03512Ü162,0685
17,04337Ü157,6994
18,04622Ü169,5154
19,04722Ü163,8362
