TimeÜFPS
-0,01342297Ü543,884
0,9909387Ü189,1749
1,994128Ü164,4754
2,997842Ü166,3821
3,999152Ü168,779
5,003035Ü136,4702
6,005413Ü154,6322
7,009031Ü156,4339
8,01685Ü142,8828
9,021391Ü137,3762
10,02303Ü156,7426
11,03208Ü131,8081
12,03576Ü183,3257
13,03828Ü121,6929
14,03861Ü147,9513
15,04648Ü126,0084
16,04874Ü170,6141
17,06107Ü133,3558
18,09487Ü93,82861
19,0949Ü57,99801
