TimeÜFPS
-0,01630068Ü164,4782
0,9846621Ü187,8192
1,986575Ü187,6411
2,988748Ü187,5924
3,9916Ü187,4652
4,992884Ü187,759
5,99646Ü185,3371
6,999688Ü187,3951
8,002919Ü187,3945
9,004992Ü187,6114
10,00709Ü186,6091
11,01354Ü165,9284
12,02146Ü115,0893
13,02748Ü109,3409
14,02931Ü116,7864
15,03303Ü114,5746
16,03917Ü115,2919
17,04745Ü119,0143
18,04853Ü117,873
19,05452Ü118,291
