TimeÜFPS
-0,01575613Ü185,8424
0,9858904Ü208,6564
1,986514Ü208,8697
2,98844Ü208,5983
3,990101Ü208,6535
4,992198Ü208,5626
5,994287Ü208,5641
6,996419Ü208,5555
7,998075Ü204,6611
8,999804Ü207,6409
10,00329Ü129,5485
11,00466Ü121,8328
12,01126Ü125,174
13,01352Ü122,7232
14,01851Ü123,3833
15,01924Ü120,9122
16,02425Ü123,3822
17,03203Ü122,0497
18,03778Ü123,2909
19,04576Ü123,0194
