TimeÜFPS
-0,01528454Ü161,6476
0,9890852Ü174,2386
1,994439Ü174,0681
2,998128Ü174,3567
3,998415Ü173,9501
5,002547Ü174,2798
6,005019Ü174,5687
7,009996Ü174,1332
8,014789Ü174,1654
9,015129Ü173,9408
10,01584Ü173,8766
11,01599Ü173,9743
12,01945Ü141,5099
13,02494Ü108,4049
14,03358Ü109,0575
15,0371Ü111,607
16,0416Ü112,4936
17,04749Ü110,3502
18,05838Ü104,8583
19,05996Ü106,8309
